question_id,permutation_idx,prob_A,prob_B,prob_C,prob_D,predicted_answer,correct_position,correct_answer,model
2018_q21,3,1.0,0.0,0.0,0.0,A,B,A,llama3.2:latest
2018_q22,0,1.0,0.0,0.0,0.0,A,A,A,llama3.2:latest
2018_q22,1,0.0,0.0,0.0,1.0,D,D,A,llama3.2:latest
2018_q22,2,0.0,0.0,1.0,0.0,C,C,A,llama3.2:latest
2018_q22,3,0.0,1.0,0.0,0.0,B,B,A,llama3.2:latest
2018_q23,0,0.0,0.0,1.0,0.0,C,D,D,llama3.2:latest
2018_q23,1,0.0,0.0,1.0,0.0,C,C,D,llama3.2:latest
2018_q23,2,0.0,0.0,1.0,0.0,C,B,D,llama3.2:latest
2018_q23,3,0.0,0.0,1.0,0.0,C,A,D,llama3.2:latest
2018_q24,0,0.0,0.0,1.0,0.0,C,C,C,llama3.2:latest
2018_q24,1,0.0,0.0,1.0,0.0,C,B,C,llama3.2:latest
2018_q24,2,0.0,0.0,1.0,0.0,C,A,C,llama3.2:latest
2018_q24,3,0.0,0.0,0.0,1.0,D,D,C,llama3.2:latest
2018_q26,0,0.0,0.0,0.0,1.0,D,D,D,llama3.2:latest
2018_q26,1,0.0,0.0,1.0,0.0,C,C,D,llama3.2:latest
2018_q26,2,0.0,1.0,0.0,0.0,B,B,D,llama3.2:latest
2018_q26,3,1.0,0.0,0.0,0.0,A,A,D,llama3.2:latest
2018_q27,0,0.0,1.0,0.0,0.0,B,B,B,llama3.2:latest
2018_q27,1,1.0,0.0,0.0,0.0,A,A,B,llama3.2:latest
2018_q27,2,0.0,0.0,0.0,1.0,D,D,B,llama3.2:latest
2018_q27,3,0.0,0.0,1.0,0.0,C,C,B,llama3.2:latest
2018_q28,0,0.0,0.0,1.0,0.0,C,B,B,llama3.2:latest
2018_q28,1,0.0,0.0,1.0,0.0,C,A,B,llama3.2:latest
2018_q28,2,0.0,0.0,1.0,0.0,C,D,B,llama3.2:latest
2018_q28,3,0.0,0.0,1.0,0.0,C,C,B,llama3.2:latest
2018_q33,0,0.0,0.0,1.0,0.0,C,B,B,llama3.2:latest
2018_q33,1,0.0,0.0,1.0,0.0,C,A,B,llama3.2:latest
2018_q33,2,0.0,0.0,1.0,0.0,C,D,B,llama3.2:latest
2018_q33,3,0.0,0.0,1.0,0.0,C,C,B,llama3.2:latest
2018_q34,0,0.0,0.0,0.0,1.0,D,D,D,llama3.2:latest
2018_q34,1,0.0,0.0,1.0,0.0,C,C,D,llama3.2:latest
2018_q34,2,0.0,1.0,0.0,0.0,B,B,D,llama3.2:latest
2018_q34,3,0.0,0.0,1.0,0.0,C,A,D,llama3.2:latest
2018_q35,0,0.0,0.0,1.0,0.0,C,C,C,llama3.2:latest
2018_q35,1,0.0,1.0,0.0,0.0,B,B,C,llama3.2:latest
2018_q35,2,0.0,1.0,0.0,0.0,B,A,C,llama3.2:latest
2018_q35,3,1.0,0.0,0.0,0.0,A,D,C,llama3.2:latest
2018_q36,0,0.0,0.0,1.0,0.0,C,A,A,llama3.2:latest
2018_q36,1,0.0,0.0,1.0,0.0,C,D,A,llama3.2:latest
2018_q36,2,0.0,0.0,1.0,0.0,C,C,A,llama3.2:latest
2018_q36,3,0.0,1.0,0.0,0.0,B,B,A,llama3.2:latest
2018_q37,0,0.0,0.0,0.0,1.0,D,D,D,llama3.2:latest
2018_q37,1,0.0,0.0,1.0,0.0,C,C,D,llama3.2:latest
2018_q37,2,0.0,1.0,0.0,0.0,B,B,D,llama3.2:latest
2018_q37,3,1.0,0.0,0.0,0.0,A,A,D,llama3.2:latest
2018_q38,0,0.0,1.0,0.0,0.0,B,B,B,llama3.2:latest
2018_q38,1,0.0,0.0,1.0,0.0,C,A,B,llama3.2:latest
2018_q38,2,0.0,0.0,1.0,0.0,C,D,B,llama3.2:latest
2018_q38,3,0.0,0.0,1.0,0.0,C,C,B,llama3.2:latest
2018_q39,0,0.0,1.0,0.0,0.0,B,B,B,llama3.2:latest
2018_q39,1,0.0,0.0,1.0,0.0,C,A,B,llama3.2:latest
2018_q39,2,0.0,0.0,1.0,0.0,C,D,B,llama3.2:latest
2018_q39,3,0.0,0.0,1.0,0.0,C,C,B,llama3.2:latest
2019_q1,0,0.0,0.0,1.0,0.0,C,B,B,llama3.2:latest
2019_q1,1,0.0,0.0,1.0,0.0,C,A,B,llama3.2:latest
2019_q1,2,0.0,0.0,1.0,0.0,C,D,B,llama3.2:latest
2019_q1,3,0.0,0.0,1.0,0.0,C,C,B,llama3.2:latest
2019_q2,0,0.0,0.0,1.0,0.0,C,B,B,llama3.2:latest
2019_q2,1,0.0,0.0,1.0,0.0,C,A,B,llama3.2:latest
2019_q2,2,0.0,0.0,1.0,0.0,C,D,B,llama3.2:latest
2019_q2,3,0.0,0.0,1.0,0.0,C,C,B,llama3.2:latest
2019_q3,0,0.0,0.0,1.0,0.0,C,C,C,llama3.2:latest
2019_q3,1,0.0,1.0,0.0,0.0,B,B,C,llama3.2:latest
2019_q3,2,1.0,0.0,0.0,0.0,A,A,C,llama3.2:latest
2019_q3,3,0.0,0.0,0.0,1.0,D,D,C,llama3.2:latest
2019_q4,0,0.0,0.0,0.0,0.0,,A,A,llama3.2:latest
2019_q4,1,0.0,0.0,1.0,0.0,C,D,A,llama3.2:latest
2019_q4,2,0.0,0.0,1.0,0.0,C,C,A,llama3.2:latest
2019_q4,3,0.0,0.0,1.0,0.0,C,B,A,llama3.2:latest
2019_q5,0,0.0,0.0,1.0,0.0,C,C,C,llama3.2:latest
2019_q5,1,1.0,0.0,0.0,0.0,A,B,C,llama3.2:latest
2019_q5,2,1.0,0.0,0.0,0.0,A,A,C,llama3.2:latest
2019_q5,3,0.0,0.0,0.0,1.0,D,D,C,llama3.2:latest
2019_q8,0,0.0,0.0,1.0,0.0,C,A,A,llama3.2:latest
2019_q8,1,0.0,0.0,1.0,0.0,C,D,A,llama3.2:latest
2019_q8,2,0.0,0.0,1.0,0.0,C,C,A,llama3.2:latest
2019_q8,3,0.0,0.0,1.0,0.0,C,B,A,llama3.2:latest
2019_q9,0,0.0,0.0,0.0,1.0,D,B,B,llama3.2:latest
2019_q9,1,0.0,0.0,0.0,1.0,D,A,B,llama3.2:latest
2019_q9,2,0.0,0.0,0.0,1.0,D,D,B,llama3.2:latest
2019_q9,3,0.0,0.0,0.0,1.0,D,C,B,llama3.2:latest
2019_q10,0,0.0,0.0,1.0,0.0,C,D,D,llama3.2:latest
2019_q10,1,0.0,0.0,1.0,0.0,C,C,D,llama3.2:latest
2019_q10,2,0.0,0.0,1.0,0.0,C,B,D,llama3.2:latest
2019_q10,3,0.0,0.0,1.0,0.0,C,A,D,llama3.2:latest
2019_q12,0,0.0,0.0,1.0,0.0,C,B,B,llama3.2:latest
2019_q12,1,0.0,0.0,1.0,0.0,C,A,B,llama3.2:latest
2019_q12,2,0.0,0.0,1.0,0.0,C,D,B,llama3.2:latest
2019_q12,3,0.0,0.0,1.0,0.0,C,C,B,llama3.2:latest
2019_q13,0,0.0,0.0,0.0,1.0,D,D,D,llama3.2:latest
2019_q13,1,0.0,0.0,1.0,0.0,C,C,D,llama3.2:latest
2019_q13,2,0.0,0.0,0.0,1.0,D,B,D,llama3.2:latest
2019_q13,3,0.0,0.0,1.0,0.0,C,A,D,llama3.2:latest
2019_q14,0,0.0,0.0,1.0,0.0,C,C,C,llama3.2:latest
2019_q14,1,0.0,1.0,0.0,0.0,B,B,C,llama3.2:latest
2019_q14,2,0.0,0.0,0.0,1.0,D,A,C,llama3.2:latest
2019_q14,3,0.0,0.0,0.0,1.0,D,D,C,llama3.2:latest
2019_q15,0,0.0,1.0,0.0,0.0,B,A,A,llama3.2:latest
2019_q15,1,0.0,0.0,1.0,0.0,C,D,A,llama3.2:latest
2019_q15,2,0.0,0.0,1.0,0.0,C,C,A,llama3.2:latest
2019_q15,3,0.0,0.0,1.0,0.0,C,B,A,llama3.2:latest
2019_q16,0,1.0,0.0,0.0,0.0,A,A,A,llama3.2:latest
2019_q16,1,0.0,0.0,0.0,1.0,D,D,A,llama3.2:latest
2019_q16,2,0.0,0.0,1.0,0.0,C,C,A,llama3.2:latest
2019_q16,3,0.0,1.0,0.0,0.0,B,B,A,llama3.2:latest
2019_q18,0,0.0,0.0,0.0,1.0,D,D,D,llama3.2:latest
2019_q18,1,0.0,0.0,1.0,0.0,C,C,D,llama3.2:latest
2019_q18,2,0.0,1.0,0.0,0.0,B,B,D,llama3.2:latest
2019_q18,3,1.0,0.0,0.0,0.0,A,A,D,llama3.2:latest
2019_q19,0,0.0,0.0,1.0,0.0,C,A,A,llama3.2:latest
2019_q19,1,0.0,0.0,1.0,0.0,C,D,A,llama3.2:latest
2019_q19,2,0.0,0.0,1.0,0.0,C,C,A,llama3.2:latest
2019_q19,3,0.0,0.0,1.0,0.0,C,B,A,llama3.2:latest
2019_q20,0,0.0,1.0,0.0,0.0,B,B,B,llama3.2:latest
2019_q20,1,0.0,0.0,1.0,0.0,C,A,B,llama3.2:latest
2019_q20,2,0.0,1.0,0.0,0.0,B,D,B,llama3.2:latest
2019_q20,3,0.0,0.0,1.0,0.0,C,C,B,llama3.2:latest
2019_q22,0,0.0,0.0,1.0,0.0,C,B,B,llama3.2:latest
2019_q22,1,0.0,0.0,1.0,0.0,C,A,B,llama3.2:latest
2019_q22,2,0.0,0.0,1.0,0.0,C,D,B,llama3.2:latest
2019_q22,3,0.0,1.0,0.0,0.0,B,C,B,llama3.2:latest
2019_q23,0,0.0,0.0,1.0,0.0,C,A,A,llama3.2:latest
2019_q23,1,0.0,0.0,1.0,0.0,C,D,A,llama3.2:latest
2019_q23,2,0.0,0.0,1.0,0.0,C,C,A,llama3.2:latest
2019_q23,3,0.0,0.0,1.0,0.0,C,B,A,llama3.2:latest
2019_q24,0,0.0,0.0,1.0,0.0,C,C,C,llama3.2:latest
2019_q24,1,0.0,0.0,0.0,1.0,D,B,C,llama3.2:latest
2019_q24,2,0.0,0.0,1.0,0.0,C,A,C,llama3.2:latest
2019_q24,3,0.0,0.0,0.0,1.0,D,D,C,llama3.2:latest
2019_q25,0,0.0,0.0,1.0,0.0,C,D,D,llama3.2:latest
2019_q25,1,0.0,0.0,1.0,0.0,C,C,D,llama3.2:latest
2019_q25,2,0.0,0.0,1.0,0.0,C,B,D,llama3.2:latest
2019_q25,3,0.0,0.0,1.0,0.0,C,A,D,llama3.2:latest
2019_q26,0,0.0,1.0,0.0,0.0,B,C,C,llama3.2:latest
2019_q26,1,0.0,1.0,0.0,0.0,B,B,C,llama3.2:latest
2019_q26,2,0.0,0.0,0.0,1.0,D,A,C,llama3.2:latest
2019_q26,3,0.0,0.0,1.0,0.0,C,D,C,llama3.2:latest
2019_q27,0,0.0,0.0,1.0,0.0,C,A,A,llama3.2:latest
2019_q27,1,0.0,0.0,1.0,0.0,C,D,A,llama3.2:latest
2019_q27,2,0.0,0.0,1.0,0.0,C,C,A,llama3.2:latest
2019_q27,3,0.0,0.0,1.0,0.0,C,B,A,llama3.2:latest
2019_q35,0,0.0,0.0,1.0,0.0,C,C,C,llama3.2:latest
2019_q35,1,0.0,1.0,0.0,0.0,B,B,C,llama3.2:latest
2019_q35,2,1.0,0.0,0.0,0.0,A,A,C,llama3.2:latest
2019_q35,3,0.0,0.0,0.0,1.0,D,D,C,llama3.2:latest
2019_q36,0,0.0,0.0,0.0,1.0,D,D,D,llama3.2:latest
2019_q36,1,0.0,0.0,1.0,0.0,C,C,D,llama3.2:latest
2019_q36,2,0.0,1.0,0.0,0.0,B,B,D,llama3.2:latest
2019_q36,3,1.0,0.0,0.0,0.0,A,A,D,llama3.2:latest
2019_q37,0,0.0,0.0,1.0,0.0,C,B,B,llama3.2:latest
2019_q37,1,0.0,0.0,1.0,0.0,C,A,B,llama3.2:latest
2019_q37,2,0.0,1.0,0.0,0.0,B,D,B,llama3.2:latest
2019_q37,3,0.0,0.0,1.0,0.0,C,C,B,llama3.2:latest
2019_q38,0,0.0,1.0,0.0,0.0,B,B,B,llama3.2:latest
2019_q38,1,1.0,0.0,0.0,0.0,A,A,B,llama3.2:latest
2019_q38,2,0.0,0.0,0.0,1.0,D,D,B,llama3.2:latest
2019_q38,3,0.0,0.0,1.0,0.0,C,C,B,llama3.2:latest
2019_q39,0,0.0,0.0,0.0,1.0,D,B,B,llama3.2:latest
2019_q39,1,0.0,0.0,1.0,0.0,C,A,B,llama3.2:latest
2019_q39,2,0.0,0.0,0.0,1.0,D,D,B,llama3.2:latest
2019_q39,3,0.0,0.0,1.0,0.0,C,C,B,llama3.2:latest
2019_q40,0,0.0,0.0,1.0,0.0,C,C,C,llama3.2:latest
2019_q40,1,0.0,1.0,0.0,0.0,B,B,C,llama3.2:latest
2019_q40,2,0.0,1.0,0.0,0.0,B,A,C,llama3.2:latest
2019_q40,3,0.0,1.0,0.0,0.0,B,D,C,llama3.2:latest
2020_q1,0,0.0,0.0,1.0,0.0,C,C,C,llama3.2:latest
2020_q1,1,0.0,0.0,1.0,0.0,C,B,C,llama3.2:latest
2020_q1,2,0.0,0.0,1.0,0.0,C,A,C,llama3.2:latest
2020_q1,3,0.0,0.0,1.0,0.0,C,D,C,llama3.2:latest
2020_q2,0,0.0,0.0,1.0,0.0,C,D,D,llama3.2:latest
2020_q2,1,0.0,0.0,1.0,0.0,C,C,D,llama3.2:latest
2020_q2,2,0.0,0.0,1.0,0.0,C,B,D,llama3.2:latest
2020_q2,3,0.0,0.0,1.0,0.0,C,A,D,llama3.2:latest
2020_q3,0,0.0,0.0,1.0,0.0,C,A,A,llama3.2:latest
2020_q3,1,0.0,0.0,1.0,0.0,C,D,A,llama3.2:latest
2020_q3,2,0.0,0.0,1.0,0.0,C,C,A,llama3.2:latest
2020_q3,3,0.0,0.0,1.0,0.0,C,B,A,llama3.2:latest
2020_q4,0,0.0,1.0,0.0,0.0,B,C,C,llama3.2:latest
2020_q4,1,0.0,0.0,1.0,0.0,C,B,C,llama3.2:latest
2020_q4,2,0.0,1.0,0.0,0.0,B,A,C,llama3.2:latest
2020_q4,3,0.0,0.0,1.0,0.0,C,D,C,llama3.2:latest
2020_q5,0,0.0,0.0,1.0,0.0,C,D,D,llama3.2:latest
2020_q5,1,0.0,0.0,1.0,0.0,C,C,D,llama3.2:latest
2020_q5,2,0.0,0.0,1.0,0.0,C,B,D,llama3.2:latest
2020_q5,3,0.0,0.0,1.0,0.0,C,A,D,llama3.2:latest
2020_q6,0,0.0,0.0,1.0,0.0,C,B,B,llama3.2:latest
2020_q6,1,0.0,0.0,1.0,0.0,C,A,B,llama3.2:latest
2020_q6,2,0.0,0.0,1.0,0.0,C,D,B,llama3.2:latest
2020_q6,3,0.0,0.0,1.0,0.0,C,C,B,llama3.2:latest
2020_q7,0,0.0,0.0,1.0,0.0,C,A,A,llama3.2:latest
2020_q7,1,0.0,0.0,1.0,0.0,C,D,A,llama3.2:latest
2020_q7,2,0.0,0.0,1.0,0.0,C,C,A,llama3.2:latest
2020_q7,3,0.0,0.0,1.0,0.0,C,B,A,llama3.2:latest
2020_q8,0,0.0,0.0,1.0,0.0,C,B,B,llama3.2:latest
2020_q8,1,0.0,0.0,1.0,0.0,C,A,B,llama3.2:latest
2020_q8,2,0.0,1.0,0.0,0.0,B,D,B,llama3.2:latest
2020_q8,3,0.0,0.0,1.0,0.0,C,C,B,llama3.2:latest
2020_q9,0,0.0,0.0,0.0,1.0,D,A,A,llama3.2:latest
2020_q9,1,0.0,0.0,1.0,0.0,C,D,A,llama3.2:latest
2020_q9,2,0.0,1.0,0.0,0.0,B,C,A,llama3.2:latest
2020_q9,3,0.0,1.0,0.0,0.0,B,B,A,llama3.2:latest
2020_q10,0,0.0,1.0,0.0,0.0,B,B,B,llama3.2:latest
2020_q10,1,0.0,0.0,1.0,0.0,C,A,B,llama3.2:latest
2020_q10,2,1.0,0.0,0.0,0.0,A,D,B,llama3.2:latest
2020_q10,3,0.0,0.0,1.0,0.0,C,C,B,llama3.2:latest
2020_q13,0,0.0,0.0,0.0,1.0,D,A,A,llama3.2:latest
2020_q13,1,0.0,0.0,1.0,0.0,C,D,A,llama3.2:latest
2020_q13,2,0.0,1.0,0.0,0.0,B,C,A,llama3.2:latest
2020_q13,3,1.0,0.0,0.0,0.0,A,B,A,llama3.2:latest
2020_q16,0,0.0,0.0,1.0,0.0,C,C,C,llama3.2:latest
2020_q16,1,0.0,1.0,0.0,0.0,B,B,C,llama3.2:latest
2020_q16,2,0.0,0.0,1.0,0.0,C,A,C,llama3.2:latest
2020_q16,3,0.0,0.0,0.0,1.0,D,D,C,llama3.2:latest
2020_q17,0,1.0,0.0,0.0,0.0,A,B,B,llama3.2:latest
2020_q17,1,0.0,0.0,0.0,1.0,D,A,B,llama3.2:latest
2020_q17,2,1.0,0.0,0.0,0.0,A,D,B,llama3.2:latest
2020_q17,3,1.0,0.0,0.0,0.0,A,C,B,llama3.2:latest
2020_q20,0,0.0,0.0,0.0,1.0,D,D,D,llama3.2:latest
2020_q20,1,0.0,0.0,1.0,0.0,C,C,D,llama3.2:latest
2020_q20,2,0.0,0.0,1.0,0.0,C,B,D,llama3.2:latest
2020_q20,3,1.0,0.0,0.0,0.0,A,A,D,llama3.2:latest
2020_q22,0,0.0,1.0,0.0,0.0,B,D,D,llama3.2:latest
2020_q22,1,0.0,1.0,0.0,0.0,B,C,D,llama3.2:latest
2020_q22,2,0.0,1.0,0.0,0.0,B,B,D,llama3.2:latest
2020_q22,3,0.0,1.0,0.0,0.0,B,A,D,llama3.2:latest
2020_q21,0,0.0,1.0,0.0,0.0,B,B,B,llama3.2:latest
2020_q21,1,0.0,0.0,0.0,1.0,D,A,B,llama3.2:latest
2020_q21,2,0.0,0.0,0.0,1.0,D,D,B,llama3.2:latest
2020_q21,3,0.0,0.0,1.0,0.0,C,C,B,llama3.2:latest
2020_q23,0,1.0,0.0,0.0,0.0,A,B,B,llama3.2:latest
2020_q23,1,1.0,0.0,0.0,0.0,A,A,B,llama3.2:latest
2020_q23,2,1.0,0.0,0.0,0.0,A,D,B,llama3.2:latest
2020_q23,3,0.0,0.0,1.0,0.0,C,C,B,llama3.2:latest
2020_q24,0,0.0,0.0,1.0,0.0,C,C,C,llama3.2:latest
2020_q24,1,0.0,1.0,0.0,0.0,B,B,C,llama3.2:latest
2020_q24,2,0.0,0.0,1.0,0.0,C,A,C,llama3.2:latest
2020_q24,3,0.0,0.0,0.0,1.0,D,D,C,llama3.2:latest
2020_q25,0,0.0,0.0,0.0,1.0,D,D,D,llama3.2:latest
2020_q25,1,0.0,0.0,1.0,0.0,C,C,D,llama3.2:latest
2020_q25,2,0.0,1.0,0.0,0.0,B,B,D,llama3.2:latest
2020_q25,3,0.0,0.0,1.0,0.0,C,A,D,llama3.2:latest
2020_q26,0,0.0,1.0,0.0,0.0,B,B,B,llama3.2:latest
2020_q26,1,0.0,0.0,1.0,0.0,C,A,B,llama3.2:latest
2020_q26,2,0.0,0.0,1.0,0.0,C,D,B,llama3.2:latest
2020_q26,3,0.0,0.0,1.0,0.0,C,C,B,llama3.2:latest
2020_q27,0,0.0,1.0,0.0,0.0,B,B,B,llama3.2:latest
2020_q27,1,1.0,0.0,0.0,0.0,A,A,B,llama3.2:latest
2020_q27,2,0.0,0.0,0.0,1.0,D,D,B,llama3.2:latest
2020_q27,3,0.0,0.0,1.0,0.0,C,C,B,llama3.2:latest
2020_q28,0,0.0,0.0,0.0,1.0,D,D,D,llama3.2:latest
2020_q28,1,0.0,0.0,1.0,0.0,C,C,D,llama3.2:latest
2020_q28,2,0.0,1.0,0.0,0.0,B,B,D,llama3.2:latest
2020_q28,3,1.0,0.0,0.0,0.0,A,A,D,llama3.2:latest
2020_q34,0,0.0,0.0,1.0,0.0,C,C,C,llama3.2:latest
2020_q34,1,0.0,0.0,1.0,0.0,C,B,C,llama3.2:latest
2020_q34,2,0.0,0.0,1.0,0.0,C,A,C,llama3.2:latest
2020_q34,3,0.0,0.0,1.0,0.0,C,D,C,llama3.2:latest
2020_q35,0,0.0,0.0,1.0,0.0,C,D,D,llama3.2:latest
2020_q35,1,0.0,0.0,1.0,0.0,C,C,D,llama3.2:latest
2020_q35,2,0.0,1.0,0.0,0.0,B,B,D,llama3.2:latest
2020_q35,3,0.0,0.0,1.0,0.0,C,A,D,llama3.2:latest
2020_q36,0,0.0,0.0,1.0,0.0,C,C,C,llama3.2:latest
2020_q36,1,0.0,0.0,1.0,0.0,C,B,C,llama3.2:latest
2020_q36,2,0.0,0.0,1.0,0.0,C,A,C,llama3.2:latest
2020_q36,3,0.0,0.0,1.0,0.0,C,D,C,llama3.2:latest
2020_q37,0,0.0,1.0,0.0,0.0,B,B,B,llama3.2:latest
2020_q37,1,1.0,0.0,0.0,0.0,A,A,B,llama3.2:latest
2020_q37,2,0.0,0.0,0.0,1.0,D,D,B,llama3.2:latest
2020_q37,3,0.0,0.0,1.0,0.0,C,C,B,llama3.2:latest
2020_q38,0,0.0,0.0,1.0,0.0,C,D,D,llama3.2:latest
2020_q38,1,0.0,0.0,1.0,0.0,C,C,D,llama3.2:latest
2020_q38,2,0.0,0.0,1.0,0.0,C,B,D,llama3.2:latest
2020_q38,3,0.0,0.0,1.0,0.0,C,A,D,llama3.2:latest
