question_id,permutation_idx,prob_A,prob_B,prob_C,prob_D,predicted_answer,correct_position,correct_answer,model,confident
2012_q1,0,1.0,0.0,0.0,0.0,A,A,A,Qwen/Qwen2.5-1.5B-Instruct,1
2012_q1,1,0.0,0.0,0.0,1.0,D,D,A,Qwen/Qwen2.5-1.5B-Instruct,1
2012_q1,2,0.0,0.0,1.0,0.0,C,C,A,Qwen/Qwen2.5-1.5B-Instruct,1
2012_q1,3,0.0,1.0,0.0,0.0,B,B,A,Qwen/Qwen2.5-1.5B-Instruct,1
2012_q2,0,1.0,0.0,0.0,0.0,A,C,C,Qwen/Qwen2.5-1.5B-Instruct,1
2012_q2,1,1.0,0.0,0.0,0.0,A,B,C,Qwen/Qwen2.5-1.5B-Instruct,1
2012_q2,2,1.0,0.0,0.0,0.0,A,A,C,Qwen/Qwen2.5-1.5B-Instruct,1
2012_q2,3,1.0,0.0,0.0,0.0,A,D,C,Qwen/Qwen2.5-1.5B-Instruct,1
2012_q3,0,0.6666666666666666,0.0,0.3333333333333333,0.0,A,C,C,Qwen/Qwen2.5-1.5B-Instruct,0
2012_q3,1,1.0,0.0,0.0,0.0,A,B,C,Qwen/Qwen2.5-1.5B-Instruct,0
2012_q3,2,1.0,0.0,0.0,0.0,A,A,C,Qwen/Qwen2.5-1.5B-Instruct,0
2012_q3,3,0.6666666666666666,0.0,0.0,0.3333333333333333,A,D,C,Qwen/Qwen2.5-1.5B-Instruct,0
2012_q4,0,1.0,0.0,0.0,0.0,A,B,B,Qwen/Qwen2.5-1.5B-Instruct,1
2012_q4,1,1.0,0.0,0.0,0.0,A,A,B,Qwen/Qwen2.5-1.5B-Instruct,1
2012_q4,2,1.0,0.0,0.0,0.0,A,D,B,Qwen/Qwen2.5-1.5B-Instruct,1
2012_q4,3,1.0,0.0,0.0,0.0,A,C,B,Qwen/Qwen2.5-1.5B-Instruct,1
2012_q5,0,1.0,0.0,0.0,0.0,A,D,D,Qwen/Qwen2.5-1.5B-Instruct,0
2012_q5,1,1.0,0.0,0.0,0.0,A,C,D,Qwen/Qwen2.5-1.5B-Instruct,0
2012_q5,2,1.0,0.0,0.0,0.0,A,B,D,Qwen/Qwen2.5-1.5B-Instruct,0
2012_q5,3,1.0,0.0,0.0,0.0,A,A,D,Qwen/Qwen2.5-1.5B-Instruct,0
2012_q6,0,0.0,0.0,1.0,0.0,C,C,C,Qwen/Qwen2.5-1.5B-Instruct,1
2012_q6,1,0.0,1.0,0.0,0.0,B,B,C,Qwen/Qwen2.5-1.5B-Instruct,1
2012_q6,2,0.6666666666666666,0.3333333333333333,0.0,0.0,A,A,C,Qwen/Qwen2.5-1.5B-Instruct,1
2012_q6,3,0.0,0.3333333333333333,0.0,0.6666666666666666,D,D,C,Qwen/Qwen2.5-1.5B-Instruct,1
2012_q9,0,1.0,0.0,0.0,0.0,A,A,A,Qwen/Qwen2.5-1.5B-Instruct,1
2012_q9,1,1.0,0.0,0.0,0.0,A,D,A,Qwen/Qwen2.5-1.5B-Instruct,1
2012_q9,2,1.0,0.0,0.0,0.0,A,C,A,Qwen/Qwen2.5-1.5B-Instruct,1
2012_q9,3,0.6666666666666666,0.0,0.3333333333333333,0.0,A,B,A,Qwen/Qwen2.5-1.5B-Instruct,1
2012_q10,0,0.3333333333333333,0.0,0.0,0.6666666666666666,D,D,D,Qwen/Qwen2.5-1.5B-Instruct,0
2012_q10,1,0.3333333333333333,0.0,0.6666666666666666,0.0,C,C,D,Qwen/Qwen2.5-1.5B-Instruct,0
2012_q10,2,0.6666666666666666,0.3333333333333333,0.0,0.0,A,B,D,Qwen/Qwen2.5-1.5B-Instruct,0
2012_q10,3,1.0,0.0,0.0,0.0,A,A,D,Qwen/Qwen2.5-1.5B-Instruct,0
2012_q11,0,1.0,0.0,0.0,0.0,A,A,A,Qwen/Qwen2.5-1.5B-Instruct,1
2012_q11,1,1.0,0.0,0.0,0.0,A,D,A,Qwen/Qwen2.5-1.5B-Instruct,1
2012_q11,2,1.0,0.0,0.0,0.0,A,C,A,Qwen/Qwen2.5-1.5B-Instruct,1
2012_q11,3,0.6666666666666666,0.3333333333333333,0.0,0.0,A,B,A,Qwen/Qwen2.5-1.5B-Instruct,1
2012_q12,0,0.3333333333333333,0.0,0.0,0.6666666666666666,D,D,D,Qwen/Qwen2.5-1.5B-Instruct,0
2012_q12,1,0.6666666666666666,0.0,0.3333333333333333,0.0,A,C,D,Qwen/Qwen2.5-1.5B-Instruct,0
2012_q12,2,1.0,0.0,0.0,0.0,A,B,D,Qwen/Qwen2.5-1.5B-Instruct,0
2012_q12,3,1.0,0.0,0.0,0.0,A,A,D,Qwen/Qwen2.5-1.5B-Instruct,0
2012_q14,0,0.0,0.0,0.0,1.0,D,D,D,Qwen/Qwen2.5-1.5B-Instruct,1
2012_q14,1,0.3333333333333333,0.0,0.6666666666666666,0.0,C,C,D,Qwen/Qwen2.5-1.5B-Instruct,1
2012_q14,2,0.3333333333333333,0.6666666666666666,0.0,0.0,B,B,D,Qwen/Qwen2.5-1.5B-Instruct,1
2012_q14,3,1.0,0.0,0.0,0.0,A,A,D,Qwen/Qwen2.5-1.5B-Instruct,1
2012_q15,0,0.6666666666666666,0.0,0.0,0.3333333333333333,A,D,D,Qwen/Qwen2.5-1.5B-Instruct,0
2012_q15,1,0.3333333333333333,0.0,0.6666666666666666,0.0,C,C,D,Qwen/Qwen2.5-1.5B-Instruct,0
2012_q15,2,0.3333333333333333,0.6666666666666666,0.0,0.0,B,B,D,Qwen/Qwen2.5-1.5B-Instruct,0
2012_q15,3,1.0,0.0,0.0,0.0,A,A,D,Qwen/Qwen2.5-1.5B-Instruct,0
2012_q16,0,1.0,0.0,0.0,0.0,A,C,C,Qwen/Qwen2.5-1.5B-Instruct,1
2012_q16,1,0.6666666666666666,0.0,0.0,0.3333333333333333,A,B,C,Qwen/Qwen2.5-1.5B-Instruct,1
2012_q16,2,1.0,0.0,0.0,0.0,A,A,C,Qwen/Qwen2.5-1.5B-Instruct,1
2012_q16,3,0.3333333333333333,0.6666666666666666,0.0,0.0,B,D,C,Qwen/Qwen2.5-1.5B-Instruct,1
2012_q17,0,0.0,0.0,1.0,0.0,C,D,D,Qwen/Qwen2.5-1.5B-Instruct,1
2012_q17,1,1.0,0.0,0.0,0.0,A,C,D,Qwen/Qwen2.5-1.5B-Instruct,1
2012_q17,2,1.0,0.0,0.0,0.0,A,B,D,Qwen/Qwen2.5-1.5B-Instruct,1
2012_q17,3,1.0,0.0,0.0,0.0,A,A,D,Qwen/Qwen2.5-1.5B-Instruct,1
2012_q18,0,0.6666666666666666,0.0,0.3333333333333333,0.0,A,B,B,Qwen/Qwen2.5-1.5B-Instruct,0
2012_q18,1,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,B,A,B,Qwen/Qwen2.5-1.5B-Instruct,0
2012_q18,2,1.0,0.0,0.0,0.0,A,D,B,Qwen/Qwen2.5-1.5B-Instruct,0
2012_q18,3,1.0,0.0,0.0,0.0,A,C,B,Qwen/Qwen2.5-1.5B-Instruct,0
2012_q19,0,0.0,0.0,1.0,0.0,C,C,C,Qwen/Qwen2.5-1.5B-Instruct,1
2012_q19,1,0.0,1.0,0.0,0.0,B,B,C,Qwen/Qwen2.5-1.5B-Instruct,1
2012_q19,2,1.0,0.0,0.0,0.0,A,A,C,Qwen/Qwen2.5-1.5B-Instruct,1
2012_q19,3,0.0,0.0,0.0,1.0,D,D,C,Qwen/Qwen2.5-1.5B-Instruct,1
2012_q20,0,1.0,0.0,0.0,0.0,A,A,A,Qwen/Qwen2.5-1.5B-Instruct,1
2012_q20,1,0.6666666666666666,0.0,0.0,0.3333333333333333,A,D,A,Qwen/Qwen2.5-1.5B-Instruct,1
2012_q20,2,0.6666666666666666,0.0,0.3333333333333333,0.0,A,C,A,Qwen/Qwen2.5-1.5B-Instruct,1
2012_q20,3,0.6666666666666666,0.3333333333333333,0.0,0.0,A,B,A,Qwen/Qwen2.5-1.5B-Instruct,1
2012_q21,0,0.6666666666666666,0.3333333333333333,0.0,0.0,A,B,B,Qwen/Qwen2.5-1.5B-Instruct,0
2012_q21,1,1.0,0.0,0.0,0.0,A,A,B,Qwen/Qwen2.5-1.5B-Instruct,0
2012_q21,2,0.0,0.0,0.0,1.0,D,D,B,Qwen/Qwen2.5-1.5B-Instruct,0
2012_q21,3,0.0,0.0,1.0,0.0,C,C,B,Qwen/Qwen2.5-1.5B-Instruct,0
2012_q22,0,1.0,0.0,0.0,0.0,A,C,C,Qwen/Qwen2.5-1.5B-Instruct,1
2012_q22,1,0.6666666666666666,0.0,0.0,0.3333333333333333,A,B,C,Qwen/Qwen2.5-1.5B-Instruct,1
2012_q22,2,1.0,0.0,0.0,0.0,A,A,C,Qwen/Qwen2.5-1.5B-Instruct,1
2012_q22,3,0.6666666666666666,0.3333333333333333,0.0,0.0,A,D,C,Qwen/Qwen2.5-1.5B-Instruct,1
2012_q23,0,0.0,1.0,0.0,0.0,B,B,B,Qwen/Qwen2.5-1.5B-Instruct,1
2012_q23,1,0.3333333333333333,0.0,0.6666666666666666,0.0,C,A,B,Qwen/Qwen2.5-1.5B-Instruct,1
2012_q23,2,0.0,0.0,0.0,1.0,D,D,B,Qwen/Qwen2.5-1.5B-Instruct,1
2012_q23,3,0.0,0.0,1.0,0.0,C,C,B,Qwen/Qwen2.5-1.5B-Instruct,1
2012_q24,0,0.6666666666666666,0.3333333333333333,0.0,0.0,A,B,B,Qwen/Qwen2.5-1.5B-Instruct,0
2012_q24,1,1.0,0.0,0.0,0.0,A,A,B,Qwen/Qwen2.5-1.5B-Instruct,0
2012_q24,2,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,C,D,B,Qwen/Qwen2.5-1.5B-Instruct,0
2012_q24,3,0.6666666666666666,0.0,0.3333333333333333,0.0,A,C,B,Qwen/Qwen2.5-1.5B-Instruct,0
2012_q25,0,0.6666666666666666,0.0,0.0,0.3333333333333333,A,B,B,Qwen/Qwen2.5-1.5B-Instruct,0
2012_q25,1,1.0,0.0,0.0,0.0,A,A,B,Qwen/Qwen2.5-1.5B-Instruct,0
2012_q25,2,0.0,0.0,0.0,1.0,D,D,B,Qwen/Qwen2.5-1.5B-Instruct,0
2012_q25,3,0.6666666666666666,0.0,0.3333333333333333,0.0,A,C,B,Qwen/Qwen2.5-1.5B-Instruct,0
2012_q26,0,0.3333333333333333,0.0,0.6666666666666666,0.0,C,C,C,Qwen/Qwen2.5-1.5B-Instruct,1
2012_q26,1,0.0,1.0,0.0,0.0,B,B,C,Qwen/Qwen2.5-1.5B-Instruct,1
2012_q26,2,1.0,0.0,0.0,0.0,A,A,C,Qwen/Qwen2.5-1.5B-Instruct,1
2012_q26,3,0.3333333333333333,0.0,0.0,0.6666666666666666,D,D,C,Qwen/Qwen2.5-1.5B-Instruct,1
2012_q27,0,1.0,0.0,0.0,0.0,A,A,A,Qwen/Qwen2.5-1.5B-Instruct,1
2012_q27,1,0.0,0.0,0.0,1.0,D,D,A,Qwen/Qwen2.5-1.5B-Instruct,1
2012_q27,2,1.0,0.0,0.0,0.0,A,C,A,Qwen/Qwen2.5-1.5B-Instruct,1
2012_q27,3,1.0,0.0,0.0,0.0,A,B,A,Qwen/Qwen2.5-1.5B-Instruct,1
2012_q28,0,0.0,0.0,0.0,1.0,D,B,B,Qwen/Qwen2.5-1.5B-Instruct,1
2012_q28,1,0.0,0.0,1.0,0.0,C,A,B,Qwen/Qwen2.5-1.5B-Instruct,1
2012_q28,2,0.0,1.0,0.0,0.0,B,D,B,Qwen/Qwen2.5-1.5B-Instruct,1
2012_q28,3,1.0,0.0,0.0,0.0,A,C,B,Qwen/Qwen2.5-1.5B-Instruct,1
2012_q29,0,0.0,0.0,0.0,1.0,D,D,D,Qwen/Qwen2.5-1.5B-Instruct,1
2012_q29,1,0.0,0.0,1.0,0.0,C,C,D,Qwen/Qwen2.5-1.5B-Instruct,1
2012_q29,2,0.3333333333333333,0.6666666666666666,0.0,0.0,B,B,D,Qwen/Qwen2.5-1.5B-Instruct,1
2012_q29,3,1.0,0.0,0.0,0.0,A,A,D,Qwen/Qwen2.5-1.5B-Instruct,1
2012_q33,0,0.0,0.0,1.0,0.0,C,C,C,Qwen/Qwen2.5-1.5B-Instruct,1
2012_q33,1,0.0,1.0,0.0,0.0,B,B,C,Qwen/Qwen2.5-1.5B-Instruct,1
2012_q33,2,1.0,0.0,0.0,0.0,A,A,C,Qwen/Qwen2.5-1.5B-Instruct,1
2012_q33,3,0.0,0.0,0.3333333333333333,0.6666666666666666,D,D,C,Qwen/Qwen2.5-1.5B-Instruct,1
2012_q36,0,0.0,0.0,0.0,1.0,D,A,A,Qwen/Qwen2.5-1.5B-Instruct,1
2012_q36,1,0.0,0.0,1.0,0.0,C,D,A,Qwen/Qwen2.5-1.5B-Instruct,1
2012_q36,2,0.0,1.0,0.0,0.0,B,C,A,Qwen/Qwen2.5-1.5B-Instruct,1
2012_q36,3,1.0,0.0,0.0,0.0,A,B,A,Qwen/Qwen2.5-1.5B-Instruct,1
2012_q37,0,1.0,0.0,0.0,0.0,A,D,D,Qwen/Qwen2.5-1.5B-Instruct,1
2012_q37,1,1.0,0.0,0.0,0.0,A,C,D,Qwen/Qwen2.5-1.5B-Instruct,1
2012_q37,2,1.0,0.0,0.0,0.0,A,B,D,Qwen/Qwen2.5-1.5B-Instruct,1
2012_q37,3,1.0,0.0,0.0,0.0,A,A,D,Qwen/Qwen2.5-1.5B-Instruct,1
2012_q38,0,1.0,0.0,0.0,0.0,A,A,A,Qwen/Qwen2.5-1.5B-Instruct,1
2012_q38,1,0.6666666666666666,0.0,0.0,0.3333333333333333,A,D,A,Qwen/Qwen2.5-1.5B-Instruct,1
2012_q38,2,1.0,0.0,0.0,0.0,A,C,A,Qwen/Qwen2.5-1.5B-Instruct,1
2012_q38,3,0.3333333333333333,0.6666666666666666,0.0,0.0,B,B,A,Qwen/Qwen2.5-1.5B-Instruct,1
2012_q39,0,0.0,1.0,0.0,0.0,B,B,B,Qwen/Qwen2.5-1.5B-Instruct,1
2012_q39,1,1.0,0.0,0.0,0.0,A,A,B,Qwen/Qwen2.5-1.5B-Instruct,1
2012_q39,2,0.0,0.0,0.0,1.0,D,D,B,Qwen/Qwen2.5-1.5B-Instruct,1
2012_q39,3,0.0,0.0,1.0,0.0,C,C,B,Qwen/Qwen2.5-1.5B-Instruct,1
2012_q40,0,1.0,0.0,0.0,0.0,A,A,A,Qwen/Qwen2.5-1.5B-Instruct,1
2012_q40,1,0.6666666666666666,0.0,0.0,0.3333333333333333,A,D,A,Qwen/Qwen2.5-1.5B-Instruct,1
2012_q40,2,1.0,0.0,0.0,0.0,A,C,A,Qwen/Qwen2.5-1.5B-Instruct,1
2012_q40,3,0.0,1.0,0.0,0.0,B,B,A,Qwen/Qwen2.5-1.5B-Instruct,1
2013_q1,0,0.0,1.0,0.0,0.0,B,B,B,Qwen/Qwen2.5-1.5B-Instruct,1
2013_q1,1,1.0,0.0,0.0,0.0,A,A,B,Qwen/Qwen2.5-1.5B-Instruct,1
2013_q1,2,0.0,0.0,0.0,1.0,D,D,B,Qwen/Qwen2.5-1.5B-Instruct,1
2013_q1,3,0.3333333333333333,0.0,0.6666666666666666,0.0,C,C,B,Qwen/Qwen2.5-1.5B-Instruct,1
2013_q2,0,0.0,1.0,0.0,0.0,B,B,B,Qwen/Qwen2.5-1.5B-Instruct,1
2013_q2,1,1.0,0.0,0.0,0.0,A,A,B,Qwen/Qwen2.5-1.5B-Instruct,1
2013_q2,2,0.0,0.0,0.0,1.0,D,D,B,Qwen/Qwen2.5-1.5B-Instruct,1
2013_q2,3,0.0,0.0,1.0,0.0,C,C,B,Qwen/Qwen2.5-1.5B-Instruct,1
2013_q3,0,0.0,0.0,0.0,1.0,D,D,D,Qwen/Qwen2.5-1.5B-Instruct,1
2013_q3,1,0.3333333333333333,0.0,0.6666666666666666,0.0,C,C,D,Qwen/Qwen2.5-1.5B-Instruct,1
2013_q3,2,0.0,1.0,0.0,0.0,B,B,D,Qwen/Qwen2.5-1.5B-Instruct,1
2013_q3,3,1.0,0.0,0.0,0.0,A,A,D,Qwen/Qwen2.5-1.5B-Instruct,1
2013_q4,0,0.6666666666666666,0.0,0.0,0.3333333333333333,A,A,A,Qwen/Qwen2.5-1.5B-Instruct,0
2013_q4,1,0.0,0.0,0.3333333333333333,0.6666666666666666,D,D,A,Qwen/Qwen2.5-1.5B-Instruct,0
2013_q4,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,A,C,A,Qwen/Qwen2.5-1.5B-Instruct,0
2013_q4,3,1.0,0.0,0.0,0.0,A,B,A,Qwen/Qwen2.5-1.5B-Instruct,0
2013_q5,0,0.0,0.3333333333333333,0.6666666666666666,0.0,C,C,C,Qwen/Qwen2.5-1.5B-Instruct,0
2013_q5,1,0.0,1.0,0.0,0.0,B,B,C,Qwen/Qwen2.5-1.5B-Instruct,0
2013_q5,2,1.0,0.0,0.0,0.0,A,A,C,Qwen/Qwen2.5-1.5B-Instruct,0
2013_q5,3,0.0,0.3333333333333333,0.0,0.6666666666666666,D,D,C,Qwen/Qwen2.5-1.5B-Instruct,0
2013_q6,0,0.0,0.3333333333333333,0.6666666666666666,0.0,C,D,D,Qwen/Qwen2.5-1.5B-Instruct,1
2013_q6,1,0.0,0.3333333333333333,0.6666666666666666,0.0,C,C,D,Qwen/Qwen2.5-1.5B-Instruct,1
2013_q6,2,0.0,0.3333333333333333,0.6666666666666666,0.0,C,B,D,Qwen/Qwen2.5-1.5B-Instruct,1
2013_q6,3,0.0,0.0,1.0,0.0,C,A,D,Qwen/Qwen2.5-1.5B-Instruct,1
2013_q8,0,1.0,0.0,0.0,0.0,A,A,A,Qwen/Qwen2.5-1.5B-Instruct,1
2013_q8,1,0.0,0.0,0.0,1.0,D,D,A,Qwen/Qwen2.5-1.5B-Instruct,1
2013_q8,2,0.0,0.0,1.0,0.0,C,C,A,Qwen/Qwen2.5-1.5B-Instruct,1
2013_q8,3,0.0,1.0,0.0,0.0,B,B,A,Qwen/Qwen2.5-1.5B-Instruct,1
2013_q9,0,1.0,0.0,0.0,0.0,A,C,C,Qwen/Qwen2.5-1.5B-Instruct,0
2013_q9,1,1.0,0.0,0.0,0.0,A,B,C,Qwen/Qwen2.5-1.5B-Instruct,0
2013_q9,2,1.0,0.0,0.0,0.0,A,A,C,Qwen/Qwen2.5-1.5B-Instruct,0
2013_q9,3,1.0,0.0,0.0,0.0,A,D,C,Qwen/Qwen2.5-1.5B-Instruct,0
2013_q11,0,1.0,0.0,0.0,0.0,A,A,A,Qwen/Qwen2.5-1.5B-Instruct,1
2013_q11,1,1.0,0.0,0.0,0.0,A,D,A,Qwen/Qwen2.5-1.5B-Instruct,1
2013_q11,2,1.0,0.0,0.0,0.0,A,C,A,Qwen/Qwen2.5-1.5B-Instruct,1
2013_q11,3,1.0,0.0,0.0,0.0,A,B,A,Qwen/Qwen2.5-1.5B-Instruct,1
2013_q12,0,0.0,0.0,1.0,0.0,C,C,C,Qwen/Qwen2.5-1.5B-Instruct,1
2013_q12,1,0.0,1.0,0.0,0.0,B,B,C,Qwen/Qwen2.5-1.5B-Instruct,1
2013_q12,2,0.6666666666666666,0.3333333333333333,0.0,0.0,A,A,C,Qwen/Qwen2.5-1.5B-Instruct,1
2013_q12,3,0.0,0.0,0.3333333333333333,0.6666666666666666,D,D,C,Qwen/Qwen2.5-1.5B-Instruct,1
2013_q13,0,1.0,0.0,0.0,0.0,A,A,A,Qwen/Qwen2.5-1.5B-Instruct,1
2013_q13,1,1.0,0.0,0.0,0.0,A,D,A,Qwen/Qwen2.5-1.5B-Instruct,1
2013_q13,2,0.6666666666666666,0.0,0.3333333333333333,0.0,A,C,A,Qwen/Qwen2.5-1.5B-Instruct,1
2013_q13,3,1.0,0.0,0.0,0.0,A,B,A,Qwen/Qwen2.5-1.5B-Instruct,1
2013_q15,0,1.0,0.0,0.0,0.0,A,B,B,Qwen/Qwen2.5-1.5B-Instruct,1
2013_q15,1,1.0,0.0,0.0,0.0,A,A,B,Qwen/Qwen2.5-1.5B-Instruct,1
2013_q15,2,1.0,0.0,0.0,0.0,A,D,B,Qwen/Qwen2.5-1.5B-Instruct,1
2013_q15,3,0.3333333333333333,0.6666666666666666,0.0,0.0,B,C,B,Qwen/Qwen2.5-1.5B-Instruct,1
2013_q16,0,1.0,0.0,0.0,0.0,A,A,A,Qwen/Qwen2.5-1.5B-Instruct,1
2013_q16,1,0.3333333333333333,0.0,0.0,0.6666666666666666,D,D,A,Qwen/Qwen2.5-1.5B-Instruct,1
2013_q16,2,0.0,0.0,1.0,0.0,C,C,A,Qwen/Qwen2.5-1.5B-Instruct,1
2013_q16,3,0.0,1.0,0.0,0.0,B,B,A,Qwen/Qwen2.5-1.5B-Instruct,1
2013_q17,0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,B,C,C,Qwen/Qwen2.5-1.5B-Instruct,0
2013_q17,1,0.3333333333333333,0.0,0.6666666666666666,0.0,C,B,C,Qwen/Qwen2.5-1.5B-Instruct,0
2013_q17,2,0.0,0.6666666666666666,0.0,0.3333333333333333,B,A,C,Qwen/Qwen2.5-1.5B-Instruct,0
2013_q17,3,1.0,0.0,0.0,0.0,A,D,C,Qwen/Qwen2.5-1.5B-Instruct,0
2013_q18,0,0.0,1.0,0.0,0.0,B,D,D,Qwen/Qwen2.5-1.5B-Instruct,1
2013_q18,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,D,C,D,Qwen/Qwen2.5-1.5B-Instruct,1
2013_q18,2,0.0,0.0,0.3333333333333333,0.6666666666666666,D,B,D,Qwen/Qwen2.5-1.5B-Instruct,1
2013_q18,3,0.0,1.0,0.0,0.0,B,A,D,Qwen/Qwen2.5-1.5B-Instruct,1
2013_q19,0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,B,A,A,Qwen/Qwen2.5-1.5B-Instruct,0
2013_q19,1,1.0,0.0,0.0,0.0,A,D,A,Qwen/Qwen2.5-1.5B-Instruct,0
2013_q19,2,0.0,0.0,0.6666666666666666,0.3333333333333333,C,C,A,Qwen/Qwen2.5-1.5B-Instruct,0
2013_q19,3,0.0,0.3333333333333333,0.6666666666666666,0.0,C,B,A,Qwen/Qwen2.5-1.5B-Instruct,0
2013_q21,0,0.0,1.0,0.0,0.0,B,B,B,Qwen/Qwen2.5-1.5B-Instruct,1
2013_q21,1,1.0,0.0,0.0,0.0,A,A,B,Qwen/Qwen2.5-1.5B-Instruct,1
2013_q21,2,0.0,0.0,0.0,1.0,D,D,B,Qwen/Qwen2.5-1.5B-Instruct,1
2013_q21,3,0.0,0.3333333333333333,0.6666666666666666,0.0,C,C,B,Qwen/Qwen2.5-1.5B-Instruct,1
2013_q22,0,0.6666666666666666,0.0,0.3333333333333333,0.0,A,C,C,Qwen/Qwen2.5-1.5B-Instruct,0
2013_q22,1,1.0,0.0,0.0,0.0,A,B,C,Qwen/Qwen2.5-1.5B-Instruct,0
